dod,female,kommun60,experiment,foddar,ett
0.2631579,0,2402,1,52,38
0.1935484,1,2402,1,52,31
0.2692308,0,2402,1,53,26
0.0882353,1,2402,1,53,34
0.1764706,0,2402,1,54,34
0.137931,1,2402,1,54,29
0.03125,0,2402,1,55,32
0.0434783,1,2402,1,55,23
0.1333333,0,2402,1,56,30
0.0357143,1,2402,1,56,28
0.0967742,0,2402,1,57,31
0,1,2402,1,57,17
0.5813953,0,2403,0,40,43
0.1320755,1,2403,0,40,53
0.359375,0,2403,0,41,64
0.097561,1,2403,0,41,41
0.5846154,0,2403,0,42,65
0.3636364,1,2403,0,42,55
0.3846154,0,2403,0,43,52
0.3636364,1,2403,0,43,33
0.2333333,0,2403,0,44,30
0.1666667,1,2403,0,44,42
0.2058824,0,2403,0,45,34
0.1071429,1,2403,0,45,28
0.3214286,0,2403,0,46,28
0.2142857,1,2403,0,46,28
0.1034483,0,2403,0,47,58
0.0930233,1,2403,0,47,43
0.2,0,2403,0,48,60
0.125,1,2403,0,48,56
0.1590909,0,2403,0,49,44
0.2089552,1,2403,0,49,67
0.1842105,0,2403,0,50,38
0.1666667,1,2403,0,50,48
0.1578947,0,2403,0,51,57
0.125,1,2403,0,51,40
0.1489362,0,2403,1,52,47
0.1388889,1,2403,1,52,36
0.1666667,0,2403,1,53,48
0.1794872,1,2403,1,53,39
0.1346154,0,2403,1,54,52
0,1,2403,1,54,44
0.1276596,0,2403,1,55,47
0.0909091,1,2403,1,55,33
0.1521739,0,2403,1,56,46
0.0645161,1,2403,1,56,31
0.0666667,0,2403,1,57,30
0.0769231,1,2403,1,57,39
0.4,0,2404,0,40,10
0.625,1,2404,0,40,8
0.5,0,2404,0,41,4
0.25,1,2404,0,41,4
0.4444444,0,2404,0,42,9
0.4,1,2404,0,42,15
0.25,0,2404,0,43,12
0,1,2404,0,43,5
0.4545455,0,2404,0,44,11
0,1,2404,0,44,4
0.5,0,2404,0,45,8
0.625,1,2404,0,45,8
0.4285714,0,2404,0,46,7
0.2857143,1,2404,0,46,7
0.2105263,0,2404,0,47,19
0.3214286,1,2404,0,47,28
0,0,2404,0,48,8
0.0869565,1,2404,0,48,23
0.3333333,0,2404,0,49,18
0.2222222,1,2404,0,49,18
0.3076923,0,2404,0,50,13
0,1,2404,0,50,13
0.32,0,2404,1,51,25
0,1,2404,1,51,14
0,0,2404,1,52,16
0.2666667,1,2404,1,52,15
0.1333333,0,2404,1,53,15
0.3333333,1,2404,1,53,21
0.2857143,0,2404,1,54,14
0,1,2404,1,54,11
0.0833333,0,2404,1,55,12
0.1818182,1,2404,1,55,11
0.1333333,0,2404,1,56,15
0,1,2404,1,56,14
0.1538462,0,2404,1,57,13
0.2,1,2404,1,57,10
0.1428571,0,2405,0,40,7
0.1428571,1,2405,0,40,7
0.5,0,2405,0,41,6
0,1,2405,0,41,3
0,0,2405,0,42,3
0,1,2405,0,42,4
0,0,2405,0,43,3
0,1,2405,0,43,2
0.5,0,2405,0,44,10
0.25,1,2405,0,44,8
0,0,2405,0,45,11
0.3636364,1,2405,0,45,11
0.4545455,0,2405,0,46,11
0,1,2405,0,46,1
0.3333333,0,2405,0,47,33
0.0869565,1,2405,0,47,23
0.2702703,0,2405,0,48,37
0.04,1,2405,0,48,25
0.3421053,0,2405,1,49,38
0.0588235,1,2405,1,49,34
0.1578947,0,2405,1,50,19
0.0952381,1,2405,1,50,21
0.1,0,2405,1,51,30
0.1052632,1,2405,1,51,38
0.3225806,0,2405,1,52,31
0.2307692,1,2405,1,52,26
0.1,0,2405,1,53,30
0.0810811,1,2405,1,53,37
0.04,0,2405,1,54,25
0,1,2405,1,54,23
0.1714286,0,2405,1,55,35
0,1,2405,1,55,29
0.0645161,0,2405,1,56,31
0,1,2405,1,56,19
0,0,2405,1,57,27
0.1515152,1,2405,1,57,33
0.4324324,0,2406,0,40,37
0.44,1,2406,0,40,50
0.2857143,0,2406,0,41,28
0.2941177,1,2406,0,41,34
0.45,0,2406,0,42,40
0.34375,1,2406,0,42,32
0.4285714,0,2406,0,43,21
0.32,1,2406,0,43,25
0.2631579,0,2406,0,44,19
0.2333333,1,2406,0,44,30
0.2083333,0,2406,0,45,24
0.1764706,1,2406,0,45,17
0.3478261,0,2406,0,46,23
0.125,1,2406,0,46,16
0.287234,0,2406,1,47,188
0.2569833,1,2406,1,47,179
0.3220339,0,2406,1,48,177
0.2302632,1,2406,1,48,152
0.1925134,0,2406,1,49,187
0.1049383,1,2406,1,49,162
0.2331288,0,2406,1,50,163
0.1845238,1,2406,1,50,168
0.1343284,0,2406,1,51,134
0.122449,1,2406,1,51,147
0.1290323,0,2406,1,52,155
0.0967742,1,2406,1,52,155
0.220339,0,2406,1,53,177
0.1202532,1,2406,1,53,158
0.1419355,0,2406,1,54,155
0.04,1,2406,1,54,150
0.0855263,0,2406,1,55,152
0.1090909,1,2406,1,55,165
0.1156069,0,2406,1,56,173
0.0408163,1,2406,1,56,147
0.113924,0,2406,1,57,158
0.0482759,1,2406,1,57,145
0.2105263,0,2407,0,40,19
0.4,1,2407,0,40,15
0.3,0,2407,0,41,10
0.6666667,1,2407,0,41,6
0.5,0,2407,0,42,14
0.2,1,2407,0,42,10
0.3076923,0,2407,0,43,13
0.4615385,1,2407,0,43,13
0,0,2407,0,44,12
0.2352941,1,2407,0,44,17
0.2,0,2407,0,45,15
0.125,1,2407,0,45,16
0.1538462,0,2407,0,46,13
0.1666667,1,2407,0,46,12
0.2692308,0,2407,0,47,52
0.0740741,1,2407,0,47,27
0.2571429,0,2407,0,48,35
0.34375,1,2407,0,48,32
0.1395349,0,2407,0,49,43
0.1578947,1,2407,0,49,38
0.1666667,0,2407,0,50,36
0.0487805,1,2407,0,50,41
0.05,0,2407,1,51,20
0.0526316,1,2407,1,51,38
0.1428571,0,2407,1,52,35
0.1052632,1,2407,1,52,38
0.2272727,0,2407,1,53,44
0.0789474,1,2407,1,53,38
0.0833333,0,2407,1,54,24
0.16,1,2407,1,54,25
0.1794872,0,2407,1,55,39
0.0555556,1,2407,1,55,36
0.1724138,0,2407,1,56,29
0.0625,1,2407,1,56,32
0.137931,0,2407,1,57,29
0.1081081,1,2407,1,57,37
0,0,2408,0,40,1
0,1,2408,0,40,1
0.6666667,0,2408,0,42,3
0,1,2408,0,42,1
0,1,2408,0,43,1
1,0,2408,0,44,3
0,1,2408,0,44,1
0,1,2408,0,45,1
1,0,2408,0,46,2
0,1,2408,0,46,1
0,1,2408,0,47,1
0,1,2408,0,48,1
0,1,2408,0,49,1
0,0,2408,0,50,1
0,1,2408,0,50,1
0,0,2408,0,51,4
0,0,2408,1,52,3
0,1,2408,1,52,2
0,0,2408,1,53,2
0,1,2408,1,53,1
0,0,2408,1,54,2
0,1,2408,1,54,1
0,0,2408,1,55,3
0,1,2408,1,55,1
0,0,2408,1,56,2
0,1,2408,1,56,1
0,0,2408,1,57,2
0,1,2408,1,57,2
0.44,0,2409,0,40,75
0.3064516,1,2409,0,40,62
0.4810127,0,2409,0,41,79
0.2898551,1,2409,0,41,69
0.3831776,0,2409,0,42,107
0.1222222,1,2409,0,42,90
0.3816794,0,2409,0,43,131
0.2307692,1,2409,0,43,91
0.3833333,0,2409,0,44,120
0.1923077,1,2409,0,44,104
0.2231405,0,2409,0,45,121
0.1926606,1,2409,0,45,109
0.1632653,0,2409,0,46,98
0.2254902,1,2409,0,46,102
0.2153846,0,2409,0,47,65
0.1343284,1,2409,0,47,67
0.2678571,0,2409,0,48,56
0.1071429,1,2409,0,48,56
0.2758621,0,2409,1,49,58
0.1636364,1,2409,1,49,55
0.3061225,0,2409,1,50,49
0.0754717,1,2409,1,50,53
0.1578947,0,2409,1,51,38
0.0930233,1,2409,1,51,43
0.1132075,0,2409,1,52,53
0.1034483,1,2409,1,52,58
0.1176471,0,2409,1,53,34
0.0833333,1,2409,1,53,48
0.0487805,0,2409,1,54,41
0.1428571,1,2409,1,54,42
0.245614,0,2409,1,55,57
0,1,2409,1,55,39
0.0232558,0,2409,1,56,43
0.0487805,1,2409,1,56,41
0.0851064,0,2409,1,57,47
0.0888889,1,2409,1,57,45
0,1,2410,0,42,1
0,1,2410,0,48,1
0.4375,0,2411,0,40,32
0.2820513,1,2411,0,40,39
0.2941177,0,2411,0,41,51
0.2222222,1,2411,0,41,36
0.3666667,0,2411,0,42,30
0.3225806,1,2411,0,42,31
0.0810811,0,2411,0,43,37
0.1153846,1,2411,0,43,26
0.3404255,0,2411,0,44,47
0.0606061,1,2411,0,44,33
0.2647059,0,2411,0,45,34
0.3055556,1,2411,0,45,36
0.0434783,0,2411,0,46,23
0.1034483,1,2411,0,46,29
0.2,0,2411,0,47,45
0.1463415,1,2411,0,47,41
0.1578947,0,2411,0,48,57
0.06,1,2411,0,48,50
0.32,0,2411,1,49,50
0.0888889,1,2411,1,49,45
0.1111111,0,2411,1,50,45
0.1666667,1,2411,1,50,54
0.1555556,0,2411,1,51,45
0.1463415,1,2411,1,51,41
0.1724138,0,2411,1,52,58
0.0512821,1,2411,1,52,39
0.1521739,0,2411,1,53,46
0.027027,1,2411,1,53,37
0.1538462,0,2411,1,54,26
0.1351351,1,2411,1,54,37
0.0344828,0,2411,1,55,29
0.0769231,1,2411,1,55,39
0.2,0,2411,1,56,40
0.1034483,1,2411,1,56,29
0.09375,0,2411,1,57,32
0.0512821,1,2411,1,57,39
0.4454545,0,2412,0,40,110
0.3454545,1,2412,0,40,110
0.4622642,0,2412,0,41,106
0.3465346,1,2412,0,41,101
0.4876033,0,2412,0,42,121
0.2677165,1,2412,0,42,127
0.368421,0,2412,0,43,114
0.2962963,1,2412,0,43,108
0.3063063,0,2412,0,44,111
0.1914894,1,2412,0,44,94
0.3577236,0,2412,0,45,123
0.212766,1,2412,0,45,94
0.3402062,0,2412,0,46,97
0.21875,1,2412,0,46,96
0.2931035,0,2412,0,47,116
0.1578947,1,2412,0,47,114
0.2637363,0,2412,0,48,91
0.0625,1,2412,0,48,96
0.2989691,0,2412,0,49,97
0.1632653,1,2412,0,49,98
0.1954023,0,2412,0,50,87
0.1075269,1,2412,0,50,93
0.1573034,0,2412,0,51,89
0.1325301,1,2412,0,51,83
0.1355932,0,2412,0,52,59
0.1388889,1,2412,0,52,72
0.2222222,0,2412,1,53,81
0.1625,1,2412,1,53,80
0.1558442,0,2412,1,54,77
0.0181818,1,2412,1,54,55
0.1690141,0,2412,1,55,71
0,1,2412,1,55,43
0.1797753,0,2412,1,56,89
0.0491803,1,2412,1,56,61
0.0641026,0,2412,1,57,78
0.1076923,1,2412,1,57,65
0.368421,0,2413,0,40,57
0.4561403,1,2413,0,40,57
0.4193548,0,2413,0,41,62
0.2676056,1,2413,0,41,71
0.3333333,0,2413,0,42,75
0.3157895,1,2413,0,42,57
0.3,0,2413,0,43,60
0.3636364,1,2413,0,43,66
0.3636364,0,2413,0,44,66
0.2807018,1,2413,0,44,57
0.1525424,0,2413,0,45,59
0.1746032,1,2413,0,45,63
0.3125,0,2413,0,46,48
0.0238095,1,2413,0,46,42
0.2758621,0,2413,1,47,58
0.0754717,1,2413,1,47,53
0.06,0,2413,1,48,50
0.1969697,1,2413,1,48,66
0.2,0,2413,1,49,65
0.0784314,1,2413,1,49,51
0.1538462,0,2413,1,50,52
0.2051282,1,2413,1,50,39
0.1578947,0,2413,1,51,57
0.3488372,1,2413,1,51,43
0.0816327,0,2413,1,52,49
0.0588235,1,2413,1,52,51
0.1836735,0,2413,1,53,49
0.1428571,1,2413,1,53,49
0.1481481,0,2413,1,54,54
0.1666667,1,2413,1,54,42
0.1,0,2413,1,55,40
0,1,2413,1,55,49
0.0882353,0,2413,1,56,34
0.0888889,1,2413,1,56,45
0.0967742,0,2413,1,57,31
0.0294118,1,2413,1,57,34
0.4221557,0,2414,0,40,334
0.2852761,1,2414,0,40,326
0.3465608,0,2414,0,41,378
0.25,1,2414,0,41,300
0.386423,0,2414,0,42,383
0.2405063,1,2414,0,42,395
0.328125,0,2414,0,43,448
0.2666667,1,2414,0,43,435
0.3014019,0,2414,0,44,428
0.2385787,1,2414,0,44,394
0.278481,0,2414,0,45,553
0.2326531,1,2414,0,45,490
0.2537313,0,2414,0,46,603
0.1912682,1,2414,0,46,481
0.2604167,0,2414,1,47,384
0.1675393,1,2414,1,47,382
0.240099,0,2414,1,48,404
0.1201117,1,2414,1,48,358
0.2288401,0,2414,1,49,319
0.1167665,1,2414,1,49,334
0.1589404,0,2414,1,50,302
0.1038961,1,2414,1,50,308
0.1910448,0,2414,1,51,335
0.1312057,1,2414,1,51,282
0.1387097,0,2414,1,52,310
0.1148649,1,2414,1,52,296
0.10299,0,2414,1,53,301
0.1216216,1,2414,1,53,296
0.1282051,0,2414,1,54,273
0.104918,1,2414,1,54,305
0.1123188,0,2414,1,55,276
0.0385965,1,2414,1,55,285
0.0996678,0,2414,1,56,301
0.062963,1,2414,1,56,270
0.0679245,0,2414,1,57,265
0.0571429,1,2414,1,57,280
0.4384615,0,2415,0,40,130
0.2247191,1,2415,0,40,89
0.39,0,2415,0,41,100
0.2613636,1,2415,0,41,88
0.2403846,0,2415,0,42,104
0.300885,1,2415,0,42,113
0.3829787,0,2415,0,43,141
0.2076923,1,2415,0,43,130
0.24,0,2415,0,44,125
0.2038835,1,2415,0,44,103
0.2990654,0,2415,0,45,107
0.245098,1,2415,0,45,102
0.25,0,2415,0,46,96
0.2826087,1,2415,0,46,92
0.2469136,0,2415,0,47,81
0.1204819,1,2415,0,47,83
0.2222222,0,2415,0,48,99
0.15625,1,2415,0,48,96
0.2027027,0,2415,0,49,74
0.2289157,1,2415,0,49,83
0.2222222,0,2415,0,50,81
0.1724138,1,2415,0,50,58
0.2025317,0,2415,0,51,79
0.0422535,1,2415,0,51,71
0.171875,0,2415,1,52,64
0.057971,1,2415,1,52,69
0.1052632,0,2415,1,53,76
0.1267606,1,2415,1,53,71
0.0961538,0,2415,1,54,52
0.0425532,1,2415,1,54,47
0.1408451,0,2415,1,55,71
0.1323529,1,2415,1,55,68
0.1372549,0,2415,1,56,51
0.0444444,1,2415,1,56,45
0.0851064,0,2415,1,57,47
0.0784314,1,2415,1,57,51
0.4651163,0,2416,0,40,43
0.2619048,1,2416,0,40,42
0.4230769,0,2416,0,41,52
0.3018868,1,2416,0,41,53
0.3653846,0,2416,0,42,52
0.1818182,1,2416,0,42,55
0.4909091,0,2416,0,43,55
0.2790698,1,2416,0,43,43
0.3953488,0,2416,0,44,43
0.1489362,1,2416,0,44,47
0.2272727,0,2416,0,45,44
0.1904762,1,2416,0,45,42
0.3636364,0,2416,0,46,44
0.2857143,1,2416,0,46,35
0.1346154,0,2416,0,47,52
0.2666667,1,2416,0,47,60
0.2166667,0,2416,0,48,60
0.2096774,1,2416,0,48,62
0.2083333,0,2416,0,49,48
0,1,2416,0,49,50
0.1866667,0,2416,0,50,75
0.0232558,1,2416,0,50,43
0.2105263,0,2416,0,51,57
0.1666667,1,2416,0,51,48
0.0638298,0,2416,1,52,47
0,1,2416,1,52,38
0.1212121,0,2416,1,53,33
0.2285714,1,2416,1,53,35
0.1923077,0,2416,1,54,52
0,1,2416,1,54,33
0.1666667,0,2416,1,55,42
0,1,2416,1,55,44
0.06,0,2416,1,56,50
0.0555556,1,2416,1,56,36
0.0540541,0,2416,1,57,37
0,1,2416,1,57,23
0.4175824,0,2417,0,40,91
0.4,1,2417,0,40,80
0.4029851,0,2417,0,41,67
0.3214286,1,2417,0,41,56
0.3186813,0,2417,0,42,91
0.1805556,1,2417,0,42,72
0.3142857,0,2417,0,43,105
0.3539823,1,2417,0,43,113
0.4380952,0,2417,0,44,105
0.3518519,1,2417,0,44,108
0.3608247,0,2417,0,45,97
0.2613636,1,2417,0,45,88
0.3804348,0,2417,0,46,92
0.21,1,2417,0,46,100
0.3009709,0,2417,0,47,103
0.1882353,1,2417,0,47,85
0.245098,0,2417,0,48,102
0.175,1,2417,0,48,80
0.2238806,0,2417,0,49,67
0.0632911,1,2417,0,49,79
0.2307692,0,2417,0,50,65
0.1728395,1,2417,0,50,81
0.1791045,0,2417,0,51,67
0.0933333,1,2417,0,51,75
0.1285714,0,2417,0,52,70
0.1111111,1,2417,0,52,72
0.1153846,0,2417,1,53,78
0.0806452,1,2417,1,53,62
0.0147059,0,2417,1,54,68
0.0921053,1,2417,1,54,76
0.1234568,0,2417,1,55,81
0.1428571,1,2417,1,55,56
0.1111111,0,2417,1,56,72
0.1333333,1,2417,1,56,60
0.109589,0,2417,1,57,73
0.0847458,1,2417,1,57,59
0.4925373,0,2418,0,40,67
0.4133333,1,2418,0,40,75
0.4727273,0,2418,0,41,55
0.3793103,1,2418,0,41,58
0.3283582,0,2418,0,42,67
0.2678571,1,2418,0,42,56
0.5148515,0,2418,0,43,101
0.2530121,1,2418,0,43,83
0.3424658,0,2418,0,44,73
0.2647059,1,2418,0,44,68
0.3614458,0,2418,0,45,83
0.2068966,1,2418,0,45,87
0.3289474,0,2418,0,46,76
0.2888889,1,2418,0,46,90
0.3188406,0,2418,0,47,69
0.1470588,1,2418,0,47,68
0.3378378,0,2418,0,48,74
0.2333333,1,2418,0,48,60
0.1447368,0,2418,0,49,76
0.2258064,1,2418,0,49,62
0.2650602,0,2418,0,50,83
0.1020408,1,2418,0,50,49
0.1458333,0,2418,1,51,48
0.1607143,1,2418,1,51,56
0.1304348,0,2418,1,52,46
0.12,1,2418,1,52,50
0.1940299,0,2418,1,53,67
0.0181818,1,2418,1,53,55
0.1304348,0,2418,1,54,69
0.1041667,1,2418,1,54,48
0.1960784,0,2418,1,55,51
0.1086956,1,2418,1,55,46
0.0869565,0,2418,1,56,46
0.1956522,1,2418,1,56,46
0.1818182,0,2418,1,57,55
0.1951219,1,2418,1,57,41
0.4,0,2419,0,40,5
0.3333333,1,2419,0,40,6
0.5714286,0,2419,0,41,7
0,1,2419,0,41,3
0.4285714,0,2419,0,42,7
0,1,2419,0,42,3
0.7142857,0,2419,0,43,7
0.2727273,1,2419,0,43,11
0.3333333,0,2419,0,44,18
0,1,2419,0,44,8
0.2857143,0,2419,0,45,14
0,1,2419,0,45,16
0.3333333,0,2419,0,46,12
0.4444444,1,2419,0,46,9
0.2,0,2419,0,47,20
0.2666667,1,2419,0,47,15
0,0,2419,0,48,24
0.1176471,1,2419,0,48,17
0.3478261,0,2419,0,49,23
0.0909091,1,2419,0,49,11
0.1818182,0,2419,0,50,11
0,1,2419,0,50,13
0.3636364,0,2419,0,51,11
0.1428571,1,2419,0,51,14
0.1428571,0,2419,1,52,14
0.1538462,1,2419,1,52,13
0,0,2419,1,53,8
0,1,2419,1,53,9
0.3076923,0,2419,1,54,13
0,1,2419,1,54,4
0.25,0,2419,1,55,8
0.2142857,1,2419,1,55,14
0.3076923,0,2419,1,56,13
0.1428571,1,2419,1,56,14
0,0,2419,1,57,8
0,1,2419,1,57,10
0.5069444,0,2420,0,40,144
0.4594595,1,2420,0,40,148
0.4705882,0,2420,0,41,170
0.4184397,1,2420,0,41,141
0.4683544,0,2420,0,42,158
0.2302158,1,2420,0,42,139
0.4050633,0,2420,0,43,158
0.3049645,1,2420,0,43,141
0.3373494,0,2420,0,44,166
0.3142857,1,2420,0,44,175
0.359375,0,2420,0,45,192
0.2820513,1,2420,0,45,195
0.3089005,0,2420,0,46,191
0.2067039,1,2420,0,46,179
0.2748538,0,2420,0,47,171
0.224359,1,2420,0,47,156
0.1528662,0,2420,0,48,157
0.2147239,1,2420,0,48,163
0.300578,0,2420,0,49,173
0.1851852,1,2420,0,49,162
0.0619469,0,2420,0,50,113
0.1102941,1,2420,0,50,136
0.1904762,0,2420,0,51,126
0.1549296,1,2420,0,51,142
0.1403509,0,2420,0,52,114
0.0714286,1,2420,0,52,126
0.2347826,0,2420,0,53,115
0.0916667,1,2420,0,53,120
0.1875,0,2420,0,54,128
0.1272727,1,2420,0,54,110
0.1278196,0,2420,1,55,133
0.1101695,1,2420,1,55,118
0.1217391,0,2420,1,56,115
0.1404959,1,2420,1,56,121
0.0610687,0,2420,1,57,131
0.1285714,1,2420,1,57,140
0.43,0,2421,0,40,100
0.2990654,1,2421,0,40,107
0.5132743,0,2421,0,41,113
0.3258427,1,2421,0,41,89
0.3693694,0,2421,0,42,111
0.2298851,1,2421,0,42,87
0.4238411,0,2421,0,43,151
0.3495146,1,2421,0,43,103
0.3551402,0,2421,0,44,107
0.21875,1,2421,0,44,96
0.3434343,0,2421,0,45,99
0.2282609,1,2421,0,45,92
0.2888889,0,2421,0,46,90
0.1666667,1,2421,0,46,78
0.3055556,0,2421,0,47,108
0.1777778,1,2421,0,47,90
0.1477273,0,2421,0,48,88
0.1309524,1,2421,0,48,84
0.084507,0,2421,0,49,71
0.1038961,1,2421,0,49,77
0.2527473,0,2421,0,50,91
0.0779221,1,2421,0,50,77
0.2891566,0,2421,0,51,83
0.0701754,1,2421,0,51,57
0.1136364,0,2421,0,52,88
0.1058824,1,2421,0,52,85
0.1369863,0,2421,0,53,73
0.0895522,1,2421,0,53,67
0.1204819,0,2421,0,54,83
0.0540541,1,2421,0,54,74
0.08,0,2421,1,55,100
0.1038961,1,2421,1,55,77
0.1296296,0,2421,1,56,108
0.04,1,2421,1,56,100
0.1195652,0,2421,1,57,92
0.0701754,1,2421,1,57,114
0.3783784,0,2422,0,40,74
0.3111111,1,2422,0,40,45
0.4307692,0,2422,0,41,65
0.245283,1,2422,0,41,53
0.402439,0,2422,0,42,82
0.2413793,1,2422,0,42,58
0.3835616,0,2422,0,43,73
0.2028985,1,2422,0,43,69
0.4382023,0,2422,0,44,89
0.2133333,1,2422,0,44,75
0.2297297,0,2422,0,45,74
0.3064516,1,2422,0,45,62
0.4029851,0,2422,0,46,67
0.1875,1,2422,0,46,48
0.1940299,0,2422,0,47,67
0.2077922,1,2422,0,47,77
0.1940299,0,2422,0,48,67
0.1833333,1,2422,0,48,60
0.3538462,0,2422,0,49,65
0.1290323,1,2422,0,49,62
0.1964286,0,2422,0,50,56
0.1538462,1,2422,0,50,52
0.1698113,0,2422,1,51,53
0.2142857,1,2422,1,51,56
0.2333333,0,2422,1,52,60
0.0819672,1,2422,1,52,61
0.1296296,0,2422,1,53,54
0.0877193,1,2422,1,53,57
0.1940299,0,2422,1,54,67
0.0833333,1,2422,1,54,48
0.1272727,0,2422,1,55,55
0.078125,1,2422,1,55,64
0.1549296,0,2422,1,56,71
0.037037,1,2422,1,56,54
0.1272727,0,2422,1,57,55
0.106383,1,2422,1,57,47
0,0,2423,0,42,1
0,0,2423,0,43,1
0.5714286,0,2424,0,40,14
0.25,1,2424,0,40,8
0.2,0,2424,0,41,5
0.3636364,1,2424,0,41,11
0.4210526,0,2424,0,42,19
0.1666667,1,2424,0,42,12
0.2307692,0,2424,0,43,13
0.125,1,2424,0,43,16
0.2222222,0,2424,0,44,9
0,1,2424,0,44,11
0.2777778,0,2424,0,45,18
0,1,2424,0,45,7
0.3333333,0,2424,0,46,12
0.5555556,1,2424,0,46,9
0.1111111,0,2424,0,47,18
0.25,1,2424,0,47,16
0.2666667,0,2424,0,48,15
0.1428571,1,2424,0,48,14
0.25,0,2424,0,49,8
0.2105263,1,2424,0,49,19
0,0,2424,0,50,15
0.1538462,1,2424,0,50,13
0.0769231,0,2424,0,51,13
0.125,1,2424,0,51,8
0,0,2424,0,52,11
0,1,2424,0,52,6
0,0,2424,0,53,10
0.2222222,1,2424,0,53,18
0,0,2424,0,54,14
0,1,2424,0,54,8
0.25,0,2424,1,55,16
0,1,2424,1,55,9
0.1111111,0,2424,1,56,18
0.25,1,2424,1,56,8
0,0,2424,1,57,9
0.1818182,1,2424,1,57,11
0.5222222,0,2425,0,40,90
0.2571429,1,2425,0,40,70
0.4931507,0,2425,0,41,73
0.3333333,1,2425,0,41,78
0.4482759,0,2425,0,42,87
0.2739726,1,2425,0,42,73
0.3146068,0,2425,0,43,89
0.3058824,1,2425,0,43,85
0.3170732,0,2425,0,44,82
0.282353,1,2425,0,44,85
0.2948718,0,2425,0,45,78
0.1587302,1,2425,0,45,63
0.3333333,0,2425,0,46,78
0.1714286,1,2425,0,46,70
0.3076923,0,2425,0,47,78
0.2168675,1,2425,0,47,83
0.3678161,0,2425,1,48,87
0.1791045,1,2425,1,48,67
0.1341463,0,2425,1,49,82
0.2,1,2425,1,49,60
0.09375,0,2425,1,50,64
0.1071429,1,2425,1,50,56
0.1940299,0,2425,1,51,67
0.0638298,1,2425,1,51,47
0.16,0,2425,1,52,50
0.0588235,1,2425,1,52,51
0.2272727,0,2425,1,53,66
0.0877193,1,2425,1,53,57
0.2641509,0,2425,1,54,53
0.0512821,1,2425,1,54,39
0.1481481,0,2425,1,55,54
0.075,1,2425,1,55,40
0.0784314,0,2425,1,56,51
0.1346154,1,2425,1,56,52
0.0697674,0,2425,1,57,43
0.1190476,1,2425,1,57,42
0.4583333,0,2427,0,40,24
0.32,1,2427,0,40,25
0.2631579,0,2427,0,41,19
0.2083333,1,2427,0,41,24
0.4375,0,2427,0,42,32
0.1818182,1,2427,0,42,11
0.4285714,0,2427,0,43,21
0.2222222,1,2427,0,43,27
0.5,0,2427,0,44,30
0.3478261,1,2427,0,44,23
0.2857143,0,2427,0,45,28
0.36,1,2427,0,45,25
0.1515152,0,2427,0,46,33
0.137931,1,2427,0,46,29
0.4375,0,2427,0,47,32
0.0909091,1,2427,0,47,11
0,0,2427,1,48,15
0.5714286,1,2427,1,48,7
0.2631579,0,2427,1,49,19
0.2608696,1,2427,1,49,23
0.2,0,2427,1,50,20
0.0666667,1,2427,1,50,15
0.15,0,2427,1,51,20
0.2857143,1,2427,1,51,14
0.125,0,2427,1,52,8
0.375,1,2427,1,52,8
0.25,0,2427,1,53,16
0.2222222,1,2427,1,53,9
0.3076923,0,2427,1,54,13
0,1,2427,1,54,9
0.125,0,2427,1,55,16
0,1,2427,1,55,13
0,0,2427,1,56,7
0.0909091,1,2427,1,56,11
0.1538462,0,2427,1,57,13
0,1,2427,1,57,11
0.4583333,0,2460,0,40,24
0.0833333,1,2460,0,40,24
0.4444444,0,2460,0,41,27
0.12,1,2460,0,41,25
0.375,0,2460,0,42,16
0.25,1,2460,0,42,24
0.375,0,2460,0,43,16
0.2068966,1,2460,0,43,29
0.4761905,0,2460,0,44,21
0.4166667,1,2460,0,44,24
0.4242424,0,2460,0,45,33
0.2758621,1,2460,0,45,29
0.5652174,0,2460,0,46,23
0.2307692,1,2460,0,46,26
0.1578947,0,2460,0,47,57
0.2028985,1,2460,0,47,69
0.2307692,0,2460,0,48,52
0.1641791,1,2460,0,48,67
0.2,0,2460,1,49,45
0.0681818,1,2460,1,49,44
0.1590909,0,2460,1,50,44
0.1428571,1,2460,1,50,63
0.1818182,0,2460,1,51,44
0.137931,1,2460,1,51,58
0.1707317,0,2460,1,52,41
0,1,2460,1,52,53
0.1764706,0,2460,1,53,51
0.1132075,1,2460,1,53,53
0.32,0,2460,1,54,50
0.0697674,1,2460,1,54,43
0.0909091,0,2460,1,55,66
0.0681818,1,2460,1,55,44
0.1166667,0,2460,1,56,60
0.0425532,1,2460,1,56,47
0.125,0,2460,1,57,48
0,1,2460,1,57,45
0.5,0,2461,0,40,6
0,1,2461,0,40,3
0.5,0,2461,0,41,4
0.4,1,2461,0,41,5
0,0,2461,0,42,2
0,1,2461,0,42,2
0.5,0,2461,0,43,2
0.2222222,1,2461,0,43,9
0,0,2461,1,44,2
0.6666667,1,2461,1,44,3
0,0,2461,1,45,3
0.5,1,2461,1,45,4
0,0,2461,1,46,2
0,1,2461,1,46,1
0.1568628,0,2461,1,47,51
0.0612245,1,2461,1,47,49
0.3275862,0,2461,1,48,58
0.1176471,1,2461,1,48,51
0.1111111,0,2461,1,49,45
0.212766,1,2461,1,49,47
0.212766,0,2461,1,50,47
0.2363636,1,2461,1,50,55
